interval_start,interval_end,bikes_in_use,bikes_total,bikes_percentage
2019-08-01 00:00:00,2019-08-01 00:15:00,37,1914,0.019331243469174503
2019-08-01 00:15:00,2019-08-01 00:30:00,66,1914,0.034482758620689655
2019-08-01 00:30:00,2019-08-01 00:45:00,55,1914,0.028735632183908046
2019-08-01 00:45:00,2019-08-01 01:00:00,40,1914,0.02089864158829676
2019-08-01 01:00:00,2019-08-01 01:15:00,41,1914,0.021421107628004178
2019-08-01 01:15:00,2019-08-01 01:30:00,48,1914,0.025078369905956112
2019-08-01 01:30:00,2019-08-01 01:45:00,40,1914,0.02089864158829676
2019-08-01 01:45:00,2019-08-01 02:00:00,34,1914,0.017763845350052248
2019-08-01 02:00:00,2019-08-01 02:15:00,28,1914,0.014629049111807733
2019-08-01 02:15:00,2019-08-01 02:30:00,31,1914,0.01619644723092999
2019-08-01 02:30:00,2019-08-01 02:45:00,29,1914,0.015151515151515152
2019-08-01 02:45:00,2019-08-01 03:00:00,25,1914,0.013061650992685475
2019-08-01 03:00:00,2019-08-01 03:15:00,23,1914,0.012016718913270637
2019-08-01 03:15:00,2019-08-01 03:30:00,27,1914,0.014106583072100314
2019-08-01 03:30:00,2019-08-01 03:45:00,30,1914,0.01567398119122257
2019-08-01 03:45:00,2019-08-01 04:00:00,25,1914,0.013061650992685475
2019-08-01 04:00:00,2019-08-01 04:15:00,21,1914,0.0109717868338558
2019-08-01 04:15:00,2019-08-01 04:30:00,20,1914,0.01044932079414838
2019-08-01 04:30:00,2019-08-01 04:45:00,20,1914,0.01044932079414838
2019-08-01 04:45:00,2019-08-01 05:00:00,25,1914,0.013061650992685475
2019-08-01 05:00:00,2019-08-01 05:15:00,43,1914,0.02246603970741902
2019-08-01 05:15:00,2019-08-01 05:30:00,67,1914,0.03500522466039707
2019-08-01 05:30:00,2019-08-01 05:45:00,63,1914,0.032915360501567396
2019-08-01 05:45:00,2019-08-01 06:00:00,57,1914,0.029780564263322883
2019-08-01 06:00:00,2019-08-01 06:15:00,72,1914,0.03761755485893417
2019-08-01 06:15:00,2019-08-01 06:30:00,87,1914,0.045454545454545456
2019-08-01 06:30:00,2019-08-01 06:45:00,124,1914,0.06478578892371996
2019-08-01 06:45:00,2019-08-01 07:00:00,159,1914,0.08307210031347963
2019-08-01 07:00:00,2019-08-01 07:15:00,178,1914,0.09299895506792058
2019-08-01 07:15:00,2019-08-01 07:30:00,223,1914,0.11650992685475445
2019-08-01 07:30:00,2019-08-01 07:45:00,301,1914,0.15726227795193312
2019-08-01 07:45:00,2019-08-01 08:00:00,304,1914,0.1588296760710554
2019-08-01 08:00:00,2019-08-01 08:15:00,239,1914,0.12486938349007315
2019-08-01 08:15:00,2019-08-01 08:30:00,207,1914,0.10815047021943573
2019-08-01 08:30:00,2019-08-01 08:45:00,238,1914,0.12434691745036573
2019-08-01 08:45:00,2019-08-01 09:00:00,223,1914,0.11650992685475445
2019-08-01 09:00:00,2019-08-01 09:15:00,179,1914,0.09352142110762801
2019-08-01 09:15:00,2019-08-01 09:30:00,162,1914,0.08463949843260188
2019-08-01 09:30:00,2019-08-01 09:45:00,154,1914,0.08045977011494253
2019-08-01 09:45:00,2019-08-01 10:00:00,137,1914,0.07157784743991641
2019-08-01 10:00:00,2019-08-01 10:15:00,125,1914,0.06530825496342738
2019-08-01 10:15:00,2019-08-01 10:30:00,140,1914,0.07314524555903866
2019-08-01 10:30:00,2019-08-01 10:45:00,153,1914,0.07993730407523511
2019-08-01 10:45:00,2019-08-01 11:00:00,162,1914,0.08463949843260188
2019-08-01 11:00:00,2019-08-01 11:15:00,138,1914,0.07210031347962383
2019-08-01 11:15:00,2019-08-01 11:30:00,155,1914,0.08098223615464994
2019-08-01 11:30:00,2019-08-01 11:45:00,163,1914,0.0851619644723093
2019-08-01 11:45:00,2019-08-01 12:00:00,145,1914,0.07575757575757576
2019-08-01 12:00:00,2019-08-01 12:15:00,155,1914,0.08098223615464994
2019-08-01 12:15:00,2019-08-01 12:30:00,178,1914,0.09299895506792058
2019-08-01 12:30:00,2019-08-01 12:45:00,185,1914,0.09665621734587251
2019-08-01 12:45:00,2019-08-01 13:00:00,184,1914,0.0961337513061651
2019-08-01 13:00:00,2019-08-01 13:15:00,193,1914,0.10083594566353186
2019-08-01 13:15:00,2019-08-01 13:30:00,208,1914,0.10867293625914315
2019-08-01 13:30:00,2019-08-01 13:45:00,210,1914,0.109717868338558
2019-08-01 13:45:00,2019-08-01 14:00:00,214,1914,0.11180773249738767
2019-08-01 14:00:00,2019-08-01 14:15:00,228,1914,0.11912225705329153
2019-08-01 14:15:00,2019-08-01 14:30:00,261,1914,0.13636363636363635
