Source,Target,Weight,Type,lng_org,lat_org,lng_dest,lat_dest
5,50,1,Directed,51.085218,17.048482999999994,51.094594,17.026839000000002
5,57,4,Directed,51.085218,17.048482999999994,51.098948,17.05106
5,58,2,Directed,51.085218,17.048482999999994,51.099811,17.045436
5,61,1,Directed,51.085218,17.048482999999994,51.093412,17.003764999999998
5,62,4,Directed,51.085218,17.048482999999994,51.075531,17.010487
5,67,2,Directed,51.085218,17.048482999999994,51.119167,16.988611
5,69,2,Directed,51.085218,17.048482999999994,51.12522,16.984048
5,80,6,Directed,51.085218,17.048482999999994,51.064335,17.08426
5,85,3,Directed,51.085218,17.048482999999994,51.104577,17.054382999999998
5,87,1,Directed,51.085218,17.048482999999994,51.107342,17.061795999999998
5,89,1,Directed,51.085218,17.048482999999994,51.124738,17.045497
5,109,9,Directed,51.085218,17.048482999999994,51.108014,17.040789999999998
5,110,1,Directed,51.085218,17.048482999999994,51.114099,17.067557
5,111,4,Directed,51.085218,17.048482999999994,51.112337,17.062745
5,112,4,Directed,51.085218,17.048482999999994,51.111023,17.021313
5,113,2,Directed,51.085218,17.048482999999994,51.103544,17.031901
5,115,2,Directed,51.085218,17.048482999999994,51.110879,17.047646
5,116,6,Directed,51.085218,17.048482999999994,51.08949000000001,17.015583
5,119,3,Directed,51.085218,17.048482999999994,51.114005,17.034463
5,122,2,Directed,51.085218,17.048482999999994,51.121321,17.043397
5,126,7,Directed,51.085218,17.048482999999994,51.08620300000001,17.012163
5,127,5,Directed,51.085218,17.048482999999994,51.099443,17.028921
5,129,1,Directed,51.085218,17.048482999999994,51.130538,17.044302
5,133,1,Directed,51.085218,17.048482999999994,51.111781,17.06875
5,137,10,Directed,51.085218,17.048482999999994,51.11185,17.060064
5,138,7,Directed,51.085218,17.048482999999994,51.110699,17.032366
5,153,10,Directed,51.085218,17.048482999999994,51.094481,17.019594
5,154,2,Directed,51.085218,17.048482999999994,51.107273,17.033485
5,157,10,Directed,51.085218,17.048482999999994,51.09718400000001,17.056022
5,158,2,Directed,51.085218,17.048482999999994,51.104557,17.048582
5,164,4,Directed,51.085218,17.048482999999994,51.110252,17.034712
5,168,6,Directed,51.085218,17.048482999999994,51.10353900000001,17.085639
5,169,3,Directed,51.085218,17.048482999999994,51.104126,17.074197
5,173,2,Directed,51.085218,17.048482999999994,51.102221,17.013382999999994
5,189,3,Directed,51.085218,17.048482999999994,51.107342,17.061795999999998
5,190,11,Directed,51.085218,17.048482999999994,51.083806,17.025047
5,191,13,Directed,51.085218,17.048482999999994,51.090458,17.024462
5,195,3,Directed,51.085218,17.048482999999994,51.113086,17.001197
5,196,1,Directed,51.085218,17.048482999999994,51.101353,17.027948000000002
5,197,16,Directed,51.085218,17.048482999999994,51.076315,17.042002
5,199,3,Directed,51.085218,17.048482999999994,51.098058,17.007049
5,203,3,Directed,51.085218,17.048482999999994,51.135851,17.036645999999998
10,1,2,Directed,51.074422,17.030970999999994,51.089356,17.001061
10,2,1,Directed,51.074422,17.030970999999994,51.13283300000001,17.065654000000002
10,5,8,Directed,51.074422,17.030970999999994,51.085218,17.048482999999994
10,16,1,Directed,51.074422,17.030970999999994,51.117021,17.042163000000002
10,18,7,Directed,51.074422,17.030970999999994,51.098761,17.036521
10,19,9,Directed,51.074422,17.030970999999994,51.098761,17.036521
10,20,11,Directed,51.074422,17.030970999999994,51.094988,17.032866000000002
10,22,1,Directed,51.074422,17.030970999999994,51.11296,16.981661
10,37,1,Directed,51.074422,17.030970999999994,51.109153000000006,17.060364
10,41,33,Directed,51.074422,17.030970999999994,51.091066,17.032278
10,46,2,Directed,51.074422,17.030970999999994,51.10944600000001,17.026367
10,50,5,Directed,51.074422,17.030970999999994,51.094594,17.026839000000002
10,57,1,Directed,51.074422,17.030970999999994,51.098948,17.05106
10,61,2,Directed,51.074422,17.030970999999994,51.093412,17.003764999999998
10,62,13,Directed,51.074422,17.030970999999994,51.075531,17.010487
10,69,1,Directed,51.074422,17.030970999999994,51.12522,16.984048
10,70,1,Directed,51.074422,17.030970999999994,51.116938,17.000218
10,79,2,Directed,51.074422,17.030970999999994,51.099153,16.940916
10,87,1,Directed,51.074422,17.030970999999994,51.107342,17.061795999999998
10,104,1,Directed,51.074422,17.030970999999994,51.101199,17.008541
10,111,2,Directed,51.074422,17.030970999999994,51.112337,17.062745
10,112,2,Directed,51.074422,17.030970999999994,51.111023,17.021313
10,119,2,Directed,51.074422,17.030970999999994,51.114005,17.034463
10,122,2,Directed,51.074422,17.030970999999994,51.121321,17.043397
10,126,5,Directed,51.074422,17.030970999999994,51.08620300000001,17.012163
10,127,2,Directed,51.074422,17.030970999999994,51.099443,17.028921
10,137,2,Directed,51.074422,17.030970999999994,51.11185,17.060064
10,138,8,Directed,51.074422,17.030970999999994,51.110699,17.032366
10,140,1,Directed,51.074422,17.030970999999994,51.11580900000001,17.060865
10,141,1,Directed,51.074422,17.030970999999994,51.116799,17.051385
10,153,13,Directed,51.074422,17.030970999999994,51.094481,17.019594
10,157,2,Directed,51.074422,17.030970999999994,51.09718400000001,17.056022
10,158,1,Directed,51.074422,17.030970999999994,51.104557,17.048582
10,159,1,Directed,51.074422,17.030970999999994,51.103313,16.945871
10,162,4,Directed,51.074422,17.030970999999994,51.064218,16.978548
10,164,2,Directed,51.074422,17.030970999999994,51.110252,17.034712
