interval_start,interval_end,bikes_in_use,bikes_total,bikes_percentage
2019-05-01 10:15:00,2019-05-01 10:30:00,100,1399,0.07147962830593281
2019-05-01 10:30:00,2019-05-01 10:45:00,123,1399,0.08791994281629735
2019-05-01 10:45:00,2019-05-01 11:00:00,136,1399,0.09721229449606862
2019-05-01 11:00:00,2019-05-01 11:15:00,138,1399,0.09864188706218728
2019-05-01 11:15:00,2019-05-01 11:30:00,157,1399,0.11222301644031452
2019-05-01 11:30:00,2019-05-01 11:45:00,200,1399,0.14295925661186562
2019-05-01 11:45:00,2019-05-01 12:00:00,213,1399,0.1522516082916369
2019-05-01 12:00:00,2019-05-01 12:15:00,247,1399,0.17655468191565404
2019-05-01 12:15:00,2019-05-01 12:30:00,280,1399,0.20014295925661185
2019-05-01 12:30:00,2019-05-01 12:45:00,321,1399,0.22944960686204433
2019-05-01 12:45:00,2019-05-01 13:00:00,324,1399,0.2315939957112223
2019-05-01 13:00:00,2019-05-01 13:15:00,309,1399,0.22087205146533237
2019-05-01 13:15:00,2019-05-01 13:30:00,342,1399,0.2444603288062902
2019-05-01 13:30:00,2019-05-01 13:45:00,368,1399,0.26304503216583275
2019-05-01 13:45:00,2019-05-01 14:00:00,363,1399,0.2594710507505361
2019-05-01 14:00:00,2019-05-01 14:15:00,372,1399,0.26590421729807007
2019-05-01 14:15:00,2019-05-01 14:30:00,366,1399,0.26161543959971406
2019-05-01 14:30:00,2019-05-01 14:45:00,379,1399,0.27090779127948533
2019-05-01 14:45:00,2019-05-01 15:00:00,390,1399,0.278770550393138
2019-05-01 15:00:00,2019-05-01 15:15:00,376,1399,0.2687634024303074
2019-05-01 15:15:00,2019-05-01 15:30:00,364,1399,0.26018584703359543
2019-05-01 15:30:00,2019-05-01 15:45:00,387,1399,0.27662616154395997
2019-05-01 15:45:00,2019-05-01 16:00:00,379,1399,0.27090779127948533
2019-05-01 16:00:00,2019-05-01 16:15:00,368,1399,0.26304503216583275
2019-05-01 16:15:00,2019-05-01 16:30:00,372,1399,0.26590421729807007
2019-05-01 16:30:00,2019-05-01 16:45:00,359,1399,0.2566118656182988
2019-05-01 16:45:00,2019-05-01 17:00:00,334,1399,0.23874195854181557
2019-05-01 17:00:00,2019-05-01 17:15:00,306,1399,0.2187276626161544
2019-05-01 17:15:00,2019-05-01 17:30:00,281,1399,0.2008577555396712
2019-05-01 17:30:00,2019-05-01 17:45:00,340,1399,0.24303073624017155
2019-05-01 17:45:00,2019-05-01 18:00:00,321,1399,0.22944960686204433
2019-05-01 18:00:00,2019-05-01 18:15:00,296,1399,0.21157969978556113
2019-05-01 18:15:00,2019-05-01 18:30:00,307,1399,0.2194424588992137
2019-05-01 18:30:00,2019-05-01 18:45:00,308,1399,0.22015725518227305
2019-05-01 18:45:00,2019-05-01 19:00:00,313,1399,0.2237312365975697
2019-05-01 19:00:00,2019-05-01 19:15:00,290,1399,0.20729092208720515
2019-05-01 19:15:00,2019-05-01 19:30:00,276,1399,0.19728377412437456
2019-05-01 19:30:00,2019-05-01 19:45:00,251,1399,0.17941386704789136
2019-05-01 19:45:00,2019-05-01 20:00:00,234,1399,0.16726233023588277
2019-05-01 20:00:00,2019-05-01 20:15:00,242,1399,0.1729807005003574
2019-05-01 20:15:00,2019-05-01 20:30:00,220,1399,0.15725518227305219
2019-05-01 20:30:00,2019-05-01 20:45:00,203,1399,0.1451036454610436
2019-05-01 20:45:00,2019-05-01 21:00:00,176,1399,0.12580414581844174
2019-05-01 21:00:00,2019-05-01 21:15:00,132,1399,0.0943531093638313
2019-05-01 21:15:00,2019-05-01 21:30:00,128,1399,0.091493924231594
2019-05-01 21:30:00,2019-05-01 21:45:00,116,1399,0.08291636883488206
2019-05-01 21:45:00,2019-05-01 22:00:00,106,1399,0.07576840600428877
2019-05-01 22:00:00,2019-05-01 22:15:00,106,1399,0.07576840600428877
2019-05-01 22:15:00,2019-05-01 22:30:00,97,1399,0.06933523945675482
2019-05-01 22:30:00,2019-05-01 22:45:00,96,1399,0.06862044317369549
2019-05-01 22:45:00,2019-05-01 23:00:00,76,1399,0.054324517512508934
2019-05-01 23:00:00,2019-05-01 23:15:00,90,1399,0.06433166547533953
2019-05-01 23:15:00,2019-05-01 23:30:00,90,1399,0.06433166547533953
2019-05-01 23:30:00,2019-05-01 23:45:00,71,1399,0.05075053609721229
2019-05-01 23:45:00,2019-05-02 00:00:00,60,1399,0.04288777698355969
2019-05-02 00:00:00,2019-05-02 00:15:00,57,1399,0.0407433881343817
2019-05-02 00:15:00,2019-05-02 00:30:00,58,1399,0.04145818441744103
2019-05-02 00:30:00,2019-05-02 00:45:00,72,1399,0.05146533238027162
2019-05-02 00:45:00,2019-05-02 01:00:00,58,1399,0.04145818441744103
2019-05-02 01:00:00,2019-05-02 01:15:00,51,1399,0.036454610436025735
2019-05-02 01:15:00,2019-05-02 01:30:00,58,1399,0.04145818441744103
2019-05-02 01:30:00,2019-05-02 01:45:00,48,1399,0.034310221586847746
2019-05-02 01:45:00,2019-05-02 02:00:00,31,1399,0.02215868477483917
2019-05-02 02:00:00,2019-05-02 02:15:00,23,1399,0.016440314510364547
2019-05-02 02:15:00,2019-05-02 02:30:00,19,1399,0.013581129378127233
2019-05-02 02:30:00,2019-05-02 02:45:00,20,1399,0.014295925661186561
2019-05-02 02:45:00,2019-05-02 03:00:00,16,1399,0.01143674052894925
2019-05-02 03:00:00,2019-05-02 03:15:00,10,1399,0.007147962830593281
2019-05-02 03:15:00,2019-05-02 03:30:00,16,1399,0.01143674052894925
2019-05-02 03:30:00,2019-05-02 03:45:00,20,1399,0.014295925661186561
2019-05-02 03:45:00,2019-05-02 04:00:00,23,1399,0.016440314510364547
2019-05-02 04:00:00,2019-05-02 04:15:00,14,1399,0.010007147962830594
2019-05-02 04:15:00,2019-05-02 04:30:00,17,1399,0.012151536812008578
2019-05-02 04:30:00,2019-05-02 04:45:00,19,1399,0.013581129378127233
2019-05-02 04:45:00,2019-05-02 05:00:00,17,1399,0.012151536812008578
2019-05-02 05:00:00,2019-05-02 05:15:00,16,1399,0.01143674052894925
2019-05-02 05:15:00,2019-05-02 05:30:00,25,1399,0.017869907076483203
2019-05-02 05:30:00,2019-05-02 05:45:00,14,1399,0.010007147962830594
2019-05-02 05:45:00,2019-05-02 06:00:00,21,1399,0.01501072194424589
2019-05-02 06:00:00,2019-05-02 06:15:00,24,1399,0.017155110793423873
2019-05-02 06:15:00,2019-05-02 06:30:00,31,1399,0.02215868477483917
2019-05-02 06:30:00,2019-05-02 06:45:00,36,1399,0.02573266619013581
2019-05-02 06:45:00,2019-05-02 07:00:00,42,1399,0.03002144388849178
2019-05-02 07:00:00,2019-05-02 07:15:00,41,1399,0.029306647605432452
2019-05-02 07:15:00,2019-05-02 07:30:00,48,1399,0.034310221586847746
2019-05-02 07:30:00,2019-05-02 07:45:00,53,1399,0.03788420300214439
2019-05-02 07:45:00,2019-05-02 08:00:00,68,1399,0.04860614724803431
2019-05-02 08:00:00,2019-05-02 08:15:00,52,1399,0.03716940671908506
2019-05-02 08:15:00,2019-05-02 08:30:00,58,1399,0.04145818441744103
2019-05-02 08:30:00,2019-05-02 08:45:00,59,1399,0.04217298070050036
2019-05-02 08:45:00,2019-05-02 09:00:00,65,1399,0.04646175839885633
2019-05-02 09:00:00,2019-05-02 09:15:00,61,1399,0.04360257326661901
2019-05-02 09:15:00,2019-05-02 09:30:00,63,1399,0.04503216583273767
2019-05-02 09:30:00,2019-05-02 09:45:00,56,1399,0.040028591851322376
2019-05-02 09:45:00,2019-05-02 10:00:00,61,1399,0.04360257326661901
2019-05-02 10:00:00,2019-05-02 10:15:00,82,1399,0.058613295210864905
2019-05-02 10:15:00,2019-05-02 10:30:00,109,1399,0.07791279485346676
2019-05-02 10:30:00,2019-05-02 10:45:00,107,1399,0.0764832022873481
2019-05-02 10:45:00,2019-05-02 11:00:00,122,1399,0.08720514653323802
2019-05-02 11:00:00,2019-05-02 11:15:00,134,1399,0.09578270192994996
2019-05-02 11:15:00,2019-05-02 11:30:00,138,1399,0.09864188706218728
2019-05-02 11:30:00,2019-05-02 11:45:00,145,1399,0.10364546104360257
2019-05-02 11:45:00,2019-05-02 12:00:00,186,1399,0.13295210864903503
2019-05-02 12:00:00,2019-05-02 12:15:00,196,1399,0.1401000714796283
2019-05-02 12:15:00,2019-05-02 12:30:00,209,1399,0.14939242315939957
2019-05-02 12:30:00,2019-05-02 12:45:00,215,1399,0.15368120085775555
2019-05-02 12:45:00,2019-05-02 13:00:00,211,1399,0.15082201572551823
2019-05-02 13:00:00,2019-05-02 13:15:00,205,1399,0.14653323802716225
2019-05-02 13:15:00,2019-05-02 13:30:00,214,1399,0.1529664045746962
2019-05-02 13:30:00,2019-05-02 13:45:00,198,1399,0.14152966404574696
2019-05-02 13:45:00,2019-05-02 14:00:00,199,1399,0.14224446032880628
2019-05-02 14:00:00,2019-05-02 14:15:00,207,1399,0.14796283059328091
2019-05-02 14:15:00,2019-05-02 14:30:00,246,1399,0.1758398856325947
2019-05-02 14:30:00,2019-05-02 14:45:00,247,1399,0.17655468191565404
2019-05-02 14:45:00,2019-05-02 15:00:00,245,1399,0.17512508934953538
2019-05-02 15:00:00,2019-05-02 15:15:00,264,1399,0.1887062187276626
2019-05-02 15:15:00,2019-05-02 15:30:00,267,1399,0.1908506075768406
2019-05-02 15:30:00,2019-05-02 15:45:00,278,1399,0.19871336669049322
2019-05-02 15:45:00,2019-05-02 16:00:00,287,1399,0.20514653323802717
2019-05-02 16:00:00,2019-05-02 16:15:00,301,1399,0.21515368120085776
2019-05-02 16:15:00,2019-05-02 16:30:00,306,1399,0.2187276626161544
2019-05-02 16:30:00,2019-05-02 16:45:00,316,1399,0.22587562544674766
2019-05-02 16:45:00,2019-05-02 17:00:00,306,1399,0.2187276626161544
2019-05-02 17:00:00,2019-05-02 17:15:00,310,1399,0.2215868477483917
2019-05-02 17:15:00,2019-05-02 17:30:00,302,1399,0.21586847748391708
2019-05-02 17:30:00,2019-05-02 17:45:00,260,1399,0.18584703359542531
2019-05-02 17:45:00,2019-05-02 18:00:00,271,1399,0.1937097927090779
2019-05-02 18:00:00,2019-05-02 18:15:00,282,1399,0.2015725518227305
2019-05-02 18:15:00,2019-05-02 18:30:00,243,1399,0.17369549678341673
2019-05-02 18:30:00,2019-05-02 18:45:00,251,1399,0.17941386704789136
2019-05-02 18:45:00,2019-05-02 19:00:00,250,1399,0.17869907076483202
2019-05-02 19:00:00,2019-05-02 19:15:00,257,1399,0.1837026447462473
2019-05-02 19:15:00,2019-05-02 19:30:00,276,1399,0.19728377412437456
2019-05-02 19:30:00,2019-05-02 19:45:00,257,1399,0.1837026447462473
2019-05-02 19:45:00,2019-05-02 20:00:00,260,1399,0.18584703359542531
2019-05-02 20:00:00,2019-05-02 20:15:00,247,1399,0.17655468191565404
2019-05-02 20:15:00,2019-05-02 20:30:00,215,1399,0.15368120085775555
2019-05-02 20:30:00,2019-05-02 20:45:00,170,1399,0.12151536812008577
2019-05-02 20:45:00,2019-05-02 21:00:00,166,1399,0.11865618298784847
2019-05-02 21:00:00,2019-05-02 21:15:00,178,1399,0.1272337383845604
2019-05-02 21:15:00,2019-05-02 21:30:00,155,1399,0.11079342387419586
2019-05-02 21:30:00,2019-05-02 21:45:00,136,1399,0.09721229449606862
2019-05-02 21:45:00,2019-05-02 22:00:00,109,1399,0.07791279485346676
2019-05-02 22:00:00,2019-05-02 22:15:00,101,1399,0.07219442458899214
2019-05-02 22:15:00,2019-05-02 22:30:00,116,1399,0.08291636883488206
2019-05-02 22:30:00,2019-05-02 22:45:00,88,1399,0.06290207290922087
2019-05-02 22:45:00,2019-05-02 23:00:00,67,1399,0.04789135096497498
2019-05-02 23:00:00,2019-05-02 23:15:00,70,1399,0.05003573981415296
2019-05-02 23:15:00,2019-05-02 23:30:00,80,1399,0.057183702644746245
2019-05-02 23:30:00,2019-05-02 23:45:00,80,1399,0.057183702644746245
2019-05-02 23:45:00,2019-05-03 00:00:00,84,1399,0.06004288777698356
2019-05-03 00:00:00,2019-05-03 00:15:00,92,1399,0.06576125804145819
2019-05-03 00:15:00,2019-05-03 00:30:00,100,1399,0.07147962830593281
2019-05-03 00:30:00,2019-05-03 00:45:00,80,1399,0.057183702644746245
2019-05-03 00:45:00,2019-05-03 01:00:00,51,1399,0.036454610436025735
2019-05-03 01:00:00,2019-05-03 01:15:00,56,1399,0.040028591851322376
2019-05-03 01:15:00,2019-05-03 01:30:00,48,1399,0.034310221586847746
2019-05-03 01:30:00,2019-05-03 01:45:00,50,1399,0.035739814152966405
2019-05-03 01:45:00,2019-05-03 02:00:00,49,1399,0.035025017869907075
2019-05-03 02:00:00,2019-05-03 02:15:00,39,1399,0.027877055039313797
2019-05-03 02:15:00,2019-05-03 02:30:00,38,1399,0.027162258756254467
2019-05-03 02:30:00,2019-05-03 02:45:00,29,1399,0.020729092208720514
2019-05-03 02:45:00,2019-05-03 03:00:00,21,1399,0.01501072194424589
2019-05-03 03:00:00,2019-05-03 03:15:00,13,1399,0.009292351679771264
2019-05-03 03:15:00,2019-05-03 03:30:00,17,1399,0.012151536812008578
2019-05-03 03:30:00,2019-05-03 03:45:00,18,1399,0.012866333095067906
2019-05-03 03:45:00,2019-05-03 04:00:00,14,1399,0.010007147962830594
2019-05-03 04:00:00,2019-05-03 04:15:00,14,1399,0.010007147962830594
2019-05-03 04:15:00,2019-05-03 04:30:00,17,1399,0.012151536812008578
2019-05-03 04:30:00,2019-05-03 04:45:00,20,1399,0.014295925661186561
2019-05-03 04:45:00,2019-05-03 05:00:00,14,1399,0.010007147962830594
2019-05-03 05:00:00,2019-05-03 05:15:00,11,1399,0.007862759113652609
2019-05-03 05:15:00,2019-05-03 05:30:00,14,1399,0.010007147962830594
2019-05-03 05:30:00,2019-05-03 05:45:00,20,1399,0.014295925661186561
2019-05-03 05:45:00,2019-05-03 06:00:00,21,1399,0.01501072194424589
2019-05-03 06:00:00,2019-05-03 06:15:00,19,1399,0.013581129378127233
2019-05-03 06:15:00,2019-05-03 06:30:00,17,1399,0.012151536812008578
2019-05-03 06:30:00,2019-05-03 06:45:00,19,1399,0.013581129378127233
2019-05-03 06:45:00,2019-05-03 07:00:00,22,1399,0.015725518227305217
2019-05-03 07:00:00,2019-05-03 07:15:00,16,1399,0.01143674052894925
2019-05-03 07:15:00,2019-05-03 07:30:00,23,1399,0.016440314510364547
2019-05-03 07:30:00,2019-05-03 07:45:00,24,1399,0.017155110793423873
2019-05-03 07:45:00,2019-05-03 08:00:00,28,1399,0.020014295925661188
2019-05-03 08:00:00,2019-05-03 08:15:00,20,1399,0.014295925661186561
2019-05-03 08:15:00,2019-05-03 08:30:00,23,1399,0.016440314510364547
2019-05-03 08:30:00,2019-05-03 08:45:00,25,1399,0.017869907076483203
2019-05-03 08:45:00,2019-05-03 09:00:00,22,1399,0.015725518227305217
2019-05-03 09:00:00,2019-05-03 09:15:00,17,1399,0.012151536812008578
2019-05-03 09:15:00,2019-05-03 09:30:00,25,1399,0.017869907076483203
2019-05-03 09:30:00,2019-05-03 09:45:00,21,1399,0.01501072194424589
2019-05-03 09:45:00,2019-05-03 10:00:00,20,1399,0.014295925661186561
2019-05-03 10:00:00,2019-05-03 10:15:00,29,1399,0.020729092208720514
2019-05-03 10:15:00,2019-05-03 10:30:00,41,1399,0.029306647605432452
2019-05-03 10:30:00,2019-05-03 10:45:00,45,1399,0.032165832737669764
2019-05-03 10:45:00,2019-05-03 11:00:00,41,1399,0.029306647605432452
2019-05-03 11:00:00,2019-05-03 11:15:00,42,1399,0.03002144388849178
2019-05-03 11:15:00,2019-05-03 11:30:00,55,1399,0.039313795568263046
2019-05-03 11:30:00,2019-05-03 11:45:00,99,1399,0.07076483202287348
2019-05-03 11:45:00,2019-05-03 12:00:00,111,1399,0.07934238741958542
2019-05-03 12:00:00,2019-05-03 12:15:00,87,1399,0.062187276626161546
2019-05-03 12:15:00,2019-05-03 12:30:00,94,1399,0.06719085060757685
2019-05-03 12:30:00,2019-05-03 12:45:00,105,1399,0.07505360972122944
2019-05-03 12:45:00,2019-05-03 13:00:00,120,1399,0.08577555396711938
2019-05-03 13:00:00,2019-05-03 13:15:00,123,1399,0.08791994281629735
2019-05-03 13:15:00,2019-05-03 13:30:00,122,1399,0.08720514653323802
2019-05-03 13:30:00,2019-05-03 13:45:00,144,1399,0.10293066476054324
2019-05-03 13:45:00,2019-05-03 14:00:00,189,1399,0.135096497498213
2019-05-03 14:00:00,2019-05-03 14:15:00,186,1399,0.13295210864903503
2019-05-03 14:15:00,2019-05-03 14:30:00,178,1399,0.1272337383845604
2019-05-03 14:30:00,2019-05-03 14:45:00,199,1399,0.14224446032880628
2019-05-03 14:45:00,2019-05-03 15:00:00,210,1399,0.1501072194424589
2019-05-03 15:00:00,2019-05-03 15:15:00,201,1399,0.14367405289492494
2019-05-03 15:15:00,2019-05-03 15:30:00,218,1399,0.15582558970693353
2019-05-03 15:30:00,2019-05-03 15:45:00,217,1399,0.15511079342387418
2019-05-03 15:45:00,2019-05-03 16:00:00,187,1399,0.13366690493209435
