interval_start,interval_end,bikes_in_use,bikes_total,bikes_percentage
2019-05-31 08:00:00,2019-05-31 08:15:00,0,1399,0.0
2019-05-31 08:15:00,2019-05-31 08:30:00,0,1399,0.0
2019-05-31 08:30:00,2019-05-31 08:45:00,0,1399,0.0
2019-05-31 08:45:00,2019-05-31 09:00:00,0,1399,0.0
2019-05-31 09:00:00,2019-05-31 09:15:00,0,1399,0.0
2019-05-31 09:15:00,2019-05-31 09:30:00,0,1399,0.0
2019-05-31 09:30:00,2019-05-31 09:45:00,0,1399,0.0
2019-05-31 09:45:00,2019-05-31 10:00:00,0,1399,0.0
2019-05-31 10:00:00,2019-05-31 10:15:00,0,1399,0.0
2019-05-31 10:15:00,2019-05-31 10:30:00,0,1399,0.0
2019-05-31 10:30:00,2019-05-31 10:45:00,0,1399,0.0
2019-05-31 10:45:00,2019-05-31 11:00:00,0,1399,0.0
2019-05-31 11:00:00,2019-05-31 11:15:00,0,1399,0.0
2019-05-31 11:15:00,2019-05-31 11:30:00,0,1399,0.0
2019-05-31 11:30:00,2019-05-31 11:45:00,0,1399,0.0
2019-05-31 11:45:00,2019-05-31 12:00:00,0,1399,0.0
2019-05-31 12:00:00,2019-05-31 12:15:00,0,1399,0.0
2019-05-31 12:15:00,2019-05-31 12:30:00,0,1399,0.0
2019-05-31 12:30:00,2019-05-31 12:45:00,0,1399,0.0
2019-05-31 12:45:00,2019-05-31 13:00:00,0,1399,0.0
2019-05-31 13:00:00,2019-05-31 13:15:00,0,1399,0.0
2019-05-31 13:15:00,2019-05-31 13:30:00,0,1399,0.0
2019-05-31 13:30:00,2019-05-31 13:45:00,0,1399,0.0
2019-05-31 13:45:00,2019-05-31 14:00:00,0,1399,0.0
2019-05-31 14:00:00,2019-05-31 14:15:00,0,1399,0.0
2019-05-31 14:15:00,2019-05-31 14:30:00,0,1399,0.0
2019-05-31 14:30:00,2019-05-31 14:45:00,0,1399,0.0
2019-05-31 14:45:00,2019-05-31 15:00:00,0,1399,0.0
2019-05-31 15:00:00,2019-05-31 15:15:00,0,1399,0.0
2019-05-31 15:15:00,2019-05-31 15:30:00,0,1399,0.0
2019-05-31 15:30:00,2019-05-31 15:45:00,0,1399,0.0
2019-05-31 15:45:00,2019-05-31 16:00:00,0,1399,0.0
2019-05-31 16:00:00,2019-05-31 16:15:00,0,1399,0.0
2019-05-31 16:15:00,2019-05-31 16:30:00,0,1399,0.0
2019-05-31 16:30:00,2019-05-31 16:45:00,0,1399,0.0
2019-05-31 16:45:00,2019-05-31 17:00:00,0,1399,0.0
2019-05-31 17:00:00,2019-05-31 17:15:00,0,1399,0.0
2019-05-31 17:15:00,2019-05-31 17:30:00,0,1399,0.0
2019-05-31 17:30:00,2019-05-31 17:45:00,0,1399,0.0
2019-05-31 17:45:00,2019-05-31 18:00:00,2,1399,0.0014295925661186562
2019-05-31 18:00:00,2019-05-31 18:15:00,2,1399,0.0014295925661186562
2019-05-31 18:15:00,2019-05-31 18:30:00,2,1399,0.0014295925661186562
2019-05-31 18:30:00,2019-05-31 18:45:00,2,1399,0.0014295925661186562
2019-05-31 18:45:00,2019-05-31 19:00:00,2,1399,0.0014295925661186562
2019-05-31 19:00:00,2019-05-31 19:15:00,2,1399,0.0014295925661186562
2019-05-31 19:15:00,2019-05-31 19:30:00,2,1399,0.0014295925661186562
2019-05-31 19:30:00,2019-05-31 19:45:00,2,1399,0.0014295925661186562
2019-05-31 19:45:00,2019-05-31 20:00:00,2,1399,0.0014295925661186562
2019-05-31 20:00:00,2019-05-31 20:15:00,2,1399,0.0014295925661186562
2019-05-31 20:15:00,2019-05-31 20:30:00,2,1399,0.0014295925661186562
2019-05-31 20:30:00,2019-05-31 20:45:00,2,1399,0.0014295925661186562
2019-05-31 20:45:00,2019-05-31 21:00:00,2,1399,0.0014295925661186562
2019-05-31 21:00:00,2019-05-31 21:15:00,2,1399,0.0014295925661186562
2019-05-31 21:15:00,2019-05-31 21:30:00,3,1399,0.002144388849177984
2019-05-31 21:30:00,2019-05-31 21:45:00,3,1399,0.002144388849177984
2019-05-31 21:45:00,2019-05-31 22:00:00,4,1399,0.0028591851322373124
2019-05-31 22:00:00,2019-05-31 22:15:00,5,1399,0.0035739814152966403
2019-05-31 22:15:00,2019-05-31 22:30:00,5,1399,0.0035739814152966403
2019-05-31 22:30:00,2019-05-31 22:45:00,7,1399,0.005003573981415297
2019-05-31 22:45:00,2019-05-31 23:00:00,12,1399,0.008577555396711936
2019-05-31 23:00:00,2019-05-31 23:15:00,12,1399,0.008577555396711936
2019-05-31 23:15:00,2019-05-31 23:30:00,13,1399,0.009292351679771264
2019-05-31 23:30:00,2019-05-31 23:45:00,19,1399,0.013581129378127233
2019-05-31 23:45:00,2019-06-01 00:00:00,74,1399,0.05289492494639028
2019-06-01 00:00:00,2019-06-01 00:15:00,145,1965,0.0737913486005089
2019-06-01 00:15:00,2019-06-01 00:30:00,136,1965,0.06921119592875317
2019-06-01 00:30:00,2019-06-01 00:45:00,133,1965,0.06768447837150127
2019-06-01 00:45:00,2019-06-01 01:00:00,114,1965,0.05801526717557252
2019-06-01 01:00:00,2019-06-01 01:15:00,88,1965,0.044783715012722644
2019-06-01 01:15:00,2019-06-01 01:30:00,61,1965,0.03104325699745547
2019-06-01 01:30:00,2019-06-01 01:45:00,54,1965,0.02748091603053435
2019-06-01 01:45:00,2019-06-01 02:00:00,52,1965,0.026463104325699746
2019-06-01 02:00:00,2019-06-01 02:15:00,59,1965,0.030025445292620866
2019-06-01 02:15:00,2019-06-01 02:30:00,61,1965,0.03104325699745547
2019-06-01 02:30:00,2019-06-01 02:45:00,47,1965,0.02391857506361323
2019-06-01 02:45:00,2019-06-01 03:00:00,51,1965,0.025954198473282442
2019-06-01 03:00:00,2019-06-01 03:15:00,40,1965,0.020356234096692113
2019-06-01 03:15:00,2019-06-01 03:30:00,36,1965,0.0183206106870229
2019-06-01 03:30:00,2019-06-01 03:45:00,31,1965,0.015776081424936386
2019-06-01 03:45:00,2019-06-01 04:00:00,30,1965,0.015267175572519083
2019-06-01 04:00:00,2019-06-01 04:15:00,28,1965,0.014249363867684479
2019-06-01 04:15:00,2019-06-01 04:30:00,29,1965,0.014758269720101781
2019-06-01 04:30:00,2019-06-01 04:45:00,31,1965,0.015776081424936386
2019-06-01 04:45:00,2019-06-01 05:00:00,25,1965,0.01272264631043257
2019-06-01 05:00:00,2019-06-01 05:15:00,25,1965,0.01272264631043257
2019-06-01 05:15:00,2019-06-01 05:30:00,36,1965,0.0183206106870229
2019-06-01 05:30:00,2019-06-01 05:45:00,36,1965,0.0183206106870229
2019-06-01 05:45:00,2019-06-01 06:00:00,33,1965,0.016793893129770993
2019-06-01 06:00:00,2019-06-01 06:15:00,35,1965,0.017811704834605598
2019-06-01 06:15:00,2019-06-01 06:30:00,35,1965,0.017811704834605598
2019-06-01 06:30:00,2019-06-01 06:45:00,32,1965,0.01628498727735369
2019-06-01 06:45:00,2019-06-01 07:00:00,39,1965,0.01984732824427481
2019-06-01 07:00:00,2019-06-01 07:15:00,42,1965,0.021374045801526718
2019-06-01 07:15:00,2019-06-01 07:30:00,48,1965,0.024427480916030534
2019-06-01 07:30:00,2019-06-01 07:45:00,69,1965,0.035114503816793895
2019-06-01 07:45:00,2019-06-01 08:00:00,68,1965,0.03460559796437659
2019-06-01 08:00:00,2019-06-01 08:15:00,55,1965,0.027989821882951654
2019-06-01 08:15:00,2019-06-01 08:30:00,64,1965,0.03256997455470738
2019-06-01 08:30:00,2019-06-01 08:45:00,81,1965,0.04122137404580153
2019-06-01 08:45:00,2019-06-01 09:00:00,83,1965,0.042239185750636135
2019-06-01 09:00:00,2019-06-01 09:15:00,78,1965,0.03969465648854962
2019-06-01 09:15:00,2019-06-01 09:30:00,80,1965,0.04071246819338423
2019-06-01 09:30:00,2019-06-01 09:45:00,97,1965,0.04936386768447837
2019-06-01 09:45:00,2019-06-01 10:00:00,108,1965,0.0549618320610687
2019-06-01 10:00:00,2019-06-01 10:15:00,105,1965,0.05343511450381679
2019-06-01 10:15:00,2019-06-01 10:30:00,112,1965,0.056997455470737916
2019-06-01 10:30:00,2019-06-01 10:45:00,150,1965,0.07633587786259542
2019-06-01 10:45:00,2019-06-01 11:00:00,168,1965,0.08549618320610687
2019-06-01 11:00:00,2019-06-01 11:15:00,146,1965,0.0743002544529262
2019-06-01 11:15:00,2019-06-01 11:30:00,150,1965,0.07633587786259542
2019-06-01 11:30:00,2019-06-01 11:45:00,177,1965,0.0900763358778626
2019-06-01 11:45:00,2019-06-01 12:00:00,200,1965,0.10178117048346055
2019-06-01 12:00:00,2019-06-01 12:15:00,220,1965,0.11195928753180662
2019-06-01 12:15:00,2019-06-01 12:30:00,225,1965,0.11450381679389313
2019-06-01 12:30:00,2019-06-01 12:45:00,234,1965,0.11908396946564885
2019-06-01 12:45:00,2019-06-01 13:00:00,259,1965,0.13180661577608144
2019-06-01 13:00:00,2019-06-01 13:15:00,239,1965,0.12162849872773537
2019-06-01 13:15:00,2019-06-01 13:30:00,231,1965,0.11755725190839694
2019-06-01 13:30:00,2019-06-01 13:45:00,244,1965,0.12417302798982188
2019-06-01 13:45:00,2019-06-01 14:00:00,254,1965,0.1292620865139949
2019-06-01 14:00:00,2019-06-01 14:15:00,273,1965,0.13893129770992366
2019-06-01 14:15:00,2019-06-01 14:30:00,277,1965,0.1409669211195929
2019-06-01 14:30:00,2019-06-01 14:45:00,259,1965,0.13180661577608144
2019-06-01 14:45:00,2019-06-01 15:00:00,261,1965,0.13282442748091602
2019-06-01 15:00:00,2019-06-01 15:15:00,290,1965,0.1475826972010178
2019-06-01 15:15:00,2019-06-01 15:30:00,309,1965,0.15725190839694655
2019-06-01 15:30:00,2019-06-01 15:45:00,301,1965,0.15318066157760815
2019-06-01 15:45:00,2019-06-01 16:00:00,284,1965,0.14452926208651398
2019-06-01 16:00:00,2019-06-01 16:15:00,278,1965,0.14147582697201017
2019-06-01 16:15:00,2019-06-01 16:30:00,282,1965,0.1435114503816794
2019-06-01 16:30:00,2019-06-01 16:45:00,284,1965,0.14452926208651398
2019-06-01 16:45:00,2019-06-01 17:00:00,304,1965,0.15470737913486005
2019-06-01 17:00:00,2019-06-01 17:15:00,290,1965,0.1475826972010178
2019-06-01 17:15:00,2019-06-01 17:30:00,294,1965,0.14961832061068703
2019-06-01 17:30:00,2019-06-01 17:45:00,327,1965,0.166412213740458
2019-06-01 17:45:00,2019-06-01 18:00:00,330,1965,0.16793893129770993
2019-06-01 18:00:00,2019-06-01 18:15:00,312,1965,0.15877862595419848
2019-06-01 18:15:00,2019-06-01 18:30:00,330,1965,0.16793893129770993
2019-06-01 18:30:00,2019-06-01 18:45:00,342,1965,0.17404580152671756
2019-06-01 18:45:00,2019-06-01 19:00:00,360,1965,0.183206106870229
2019-06-01 19:00:00,2019-06-01 19:15:00,340,1965,0.17302798982188294
2019-06-01 19:15:00,2019-06-01 19:30:00,345,1965,0.17557251908396945
2019-06-01 19:30:00,2019-06-01 19:45:00,331,1965,0.16844783715012723
2019-06-01 19:45:00,2019-06-01 20:00:00,341,1965,0.17353689567430025
2019-06-01 20:00:00,2019-06-01 20:15:00,317,1965,0.16132315521628499
2019-06-01 20:15:00,2019-06-01 20:30:00,301,1965,0.15318066157760815
2019-06-01 20:30:00,2019-06-01 20:45:00,315,1965,0.16030534351145037
2019-06-01 20:45:00,2019-06-01 21:00:00,297,1965,0.15114503816793892
2019-06-01 21:00:00,2019-06-01 21:15:00,279,1965,0.14198473282442747
2019-06-01 21:15:00,2019-06-01 21:30:00,213,1965,0.1083969465648855
2019-06-01 21:30:00,2019-06-01 21:45:00,181,1965,0.09211195928753181
2019-06-01 21:45:00,2019-06-01 22:00:00,163,1965,0.08295165394402036
2019-06-01 22:00:00,2019-06-01 22:15:00,167,1965,0.08498727735368956
2019-06-01 22:15:00,2019-06-01 22:30:00,148,1965,0.07531806615776081
2019-06-01 22:30:00,2019-06-01 22:45:00,150,1965,0.07633587786259542
2019-06-01 22:45:00,2019-06-01 23:00:00,149,1965,0.07582697201017811
2019-06-01 23:00:00,2019-06-01 23:15:00,167,1965,0.08498727735368956
2019-06-01 23:15:00,2019-06-01 23:30:00,195,1965,0.09923664122137404
2019-06-01 23:30:00,2019-06-01 23:45:00,219,1965,0.11145038167938931
2019-06-01 23:45:00,2019-06-02 00:00:00,215,1965,0.10941475826972011
2019-06-02 00:00:00,2019-06-02 00:15:00,186,1965,0.09465648854961832
2019-06-02 00:15:00,2019-06-02 00:30:00,172,1965,0.08753180661577609
2019-06-02 00:30:00,2019-06-02 00:45:00,137,1965,0.06972010178117048
2019-06-02 00:45:00,2019-06-02 01:00:00,128,1965,0.06513994910941476
2019-06-02 01:00:00,2019-06-02 01:15:00,117,1965,0.059541984732824425
2019-06-02 01:15:00,2019-06-02 01:30:00,112,1965,0.056997455470737916
2019-06-02 01:30:00,2019-06-02 01:45:00,100,1965,0.05089058524173028
2019-06-02 01:45:00,2019-06-02 02:00:00,88,1965,0.044783715012722644
2019-06-02 02:00:00,2019-06-02 02:15:00,83,1965,0.042239185750636135
2019-06-02 02:15:00,2019-06-02 02:30:00,69,1965,0.035114503816793895
2019-06-02 02:30:00,2019-06-02 02:45:00,62,1965,0.03155216284987277
2019-06-02 02:45:00,2019-06-02 03:00:00,64,1965,0.03256997455470738
2019-06-02 03:00:00,2019-06-02 03:15:00,61,1965,0.03104325699745547
2019-06-02 03:15:00,2019-06-02 03:30:00,52,1965,0.026463104325699746
2019-06-02 03:30:00,2019-06-02 03:45:00,42,1965,0.021374045801526718
2019-06-02 03:45:00,2019-06-02 04:00:00,32,1965,0.01628498727735369
2019-06-02 04:00:00,2019-06-02 04:15:00,42,1965,0.021374045801526718
2019-06-02 04:15:00,2019-06-02 04:30:00,37,1965,0.018829516539440202
2019-06-02 04:30:00,2019-06-02 04:45:00,26,1965,0.013231552162849873
2019-06-02 04:45:00,2019-06-02 05:00:00,32,1965,0.01628498727735369
2019-06-02 05:00:00,2019-06-02 05:15:00,36,1965,0.0183206106870229
2019-06-02 05:15:00,2019-06-02 05:30:00,31,1965,0.015776081424936386
2019-06-02 05:30:00,2019-06-02 05:45:00,32,1965,0.01628498727735369
2019-06-02 05:45:00,2019-06-02 06:00:00,35,1965,0.017811704834605598
2019-06-02 06:00:00,2019-06-02 06:15:00,35,1965,0.017811704834605598
2019-06-02 06:15:00,2019-06-02 06:30:00,28,1965,0.014249363867684479
2019-06-02 06:30:00,2019-06-02 06:45:00,34,1965,0.017302798982188294
2019-06-02 06:45:00,2019-06-02 07:00:00,31,1965,0.015776081424936386
2019-06-02 07:00:00,2019-06-02 07:15:00,35,1965,0.017811704834605598
2019-06-02 07:15:00,2019-06-02 07:30:00,39,1965,0.01984732824427481
2019-06-02 07:30:00,2019-06-02 07:45:00,44,1965,0.022391857506361322
2019-06-02 07:45:00,2019-06-02 08:00:00,39,1965,0.01984732824427481
2019-06-02 08:00:00,2019-06-02 08:15:00,50,1965,0.02544529262086514
2019-06-02 08:15:00,2019-06-02 08:30:00,50,1965,0.02544529262086514
2019-06-02 08:30:00,2019-06-02 08:45:00,57,1965,0.02900763358778626
2019-06-02 08:45:00,2019-06-02 09:00:00,64,1965,0.03256997455470738
2019-06-02 09:00:00,2019-06-02 09:15:00,49,1965,0.024936386768447838
2019-06-02 09:15:00,2019-06-02 09:30:00,74,1965,0.037659033078880404
2019-06-02 09:30:00,2019-06-02 09:45:00,86,1965,0.04376590330788804
2019-06-02 09:45:00,2019-06-02 10:00:00,101,1965,0.051399491094147584
2019-06-02 10:00:00,2019-06-02 10:15:00,104,1965,0.05292620865139949
2019-06-02 10:15:00,2019-06-02 10:30:00,111,1965,0.05648854961832061
2019-06-02 10:30:00,2019-06-02 10:45:00,134,1965,0.06819338422391857
2019-06-02 10:45:00,2019-06-02 11:00:00,161,1965,0.08193384223918575
2019-06-02 11:00:00,2019-06-02 11:15:00,192,1965,0.09770992366412214
2019-06-02 11:15:00,2019-06-02 11:30:00,232,1965,0.11806615776081425
2019-06-02 11:30:00,2019-06-02 11:45:00,274,1965,0.13944020356234096
2019-06-02 11:45:00,2019-06-02 12:00:00,294,1965,0.14961832061068703
2019-06-02 12:00:00,2019-06-02 12:15:00,293,1965,0.14910941475826972
2019-06-02 12:15:00,2019-06-02 12:30:00,283,1965,0.1440203562340967
2019-06-02 12:30:00,2019-06-02 12:45:00,331,1965,0.16844783715012723
2019-06-02 12:45:00,2019-06-02 13:00:00,343,1965,0.17455470737913487
2019-06-02 13:00:00,2019-06-02 13:15:00,358,1965,0.1821882951653944
2019-06-02 13:15:00,2019-06-02 13:30:00,372,1965,0.18931297709923664
2019-06-02 13:30:00,2019-06-02 13:45:00,367,1965,0.18676844783715013
2019-06-02 13:45:00,2019-06-02 14:00:00,381,1965,0.19389312977099238
2019-06-02 14:00:00,2019-06-02 14:15:00,394,1965,0.2005089058524173
2019-06-02 14:15:00,2019-06-02 14:30:00,400,1965,0.2035623409669211
2019-06-02 14:30:00,2019-06-02 14:45:00,379,1965,0.19287531806615776
2019-06-02 14:45:00,2019-06-02 15:00:00,374,1965,0.19033078880407125
2019-06-02 15:00:00,2019-06-02 15:15:00,355,1965,0.1806615776081425
2019-06-02 15:15:00,2019-06-02 15:30:00,350,1965,0.178117048346056
2019-06-02 15:30:00,2019-06-02 15:45:00,350,1965,0.178117048346056
2019-06-02 15:45:00,2019-06-02 16:00:00,349,1965,0.17760814249363868
2019-06-02 16:00:00,2019-06-02 16:15:00,342,1965,0.17404580152671756
2019-06-02 16:15:00,2019-06-02 16:30:00,339,1965,0.17251908396946564
2019-06-02 16:30:00,2019-06-02 16:45:00,357,1965,0.18167938931297709
2019-06-02 16:45:00,2019-06-02 17:00:00,347,1965,0.17659033078880407
2019-06-02 17:00:00,2019-06-02 17:15:00,339,1965,0.17251908396946564
2019-06-02 17:15:00,2019-06-02 17:30:00,316,1965,0.16081424936386768
2019-06-02 17:30:00,2019-06-02 17:45:00,318,1965,0.1618320610687023
2019-06-02 17:45:00,2019-06-02 18:00:00,326,1965,0.16590330788804072
2019-06-02 18:00:00,2019-06-02 18:15:00,333,1965,0.16946564885496182
2019-06-02 18:15:00,2019-06-02 18:30:00,319,1965,0.1623409669211196
2019-06-02 18:30:00,2019-06-02 18:45:00,347,1965,0.17659033078880407
2019-06-02 18:45:00,2019-06-02 19:00:00,329,1965,0.16743002544529262
2019-06-02 19:00:00,2019-06-02 19:15:00,342,1965,0.17404580152671756
2019-06-02 19:15:00,2019-06-02 19:30:00,373,1965,0.18982188295165395
2019-06-02 19:30:00,2019-06-02 19:45:00,380,1965,0.19338422391857507
2019-06-02 19:45:00,2019-06-02 20:00:00,357,1965,0.18167938931297709
2019-06-02 20:00:00,2019-06-02 20:15:00,346,1965,0.17608142493638676
2019-06-02 20:15:00,2019-06-02 20:30:00,341,1965,0.17353689567430025
2019-06-02 20:30:00,2019-06-02 20:45:00,308,1965,0.15674300254452928
2019-06-02 20:45:00,2019-06-02 21:00:00,288,1965,0.1465648854961832
2019-06-02 21:00:00,2019-06-02 21:15:00,301,1965,0.15318066157760815
2019-06-02 21:15:00,2019-06-02 21:30:00,278,1965,0.14147582697201017
2019-06-02 21:30:00,2019-06-02 21:45:00,238,1965,0.12111959287531807
2019-06-02 21:45:00,2019-06-02 22:00:00,221,1965,0.11246819338422392
2019-06-02 22:00:00,2019-06-02 22:15:00,243,1965,0.12366412213740458
2019-06-02 22:15:00,2019-06-02 22:30:00,205,1965,0.10432569974554708
2019-06-02 22:30:00,2019-06-02 22:45:00,155,1965,0.07888040712468193
2019-06-02 22:45:00,2019-06-02 23:00:00,126,1965,0.06412213740458016
2019-06-02 23:00:00,2019-06-02 23:15:00,119,1965,0.06055979643765903
2019-06-02 23:15:00,2019-06-02 23:30:00,110,1965,0.05597964376590331
2019-06-02 23:30:00,2019-06-02 23:45:00,94,1965,0.04783715012722646
2019-06-02 23:45:00,2019-06-03 00:00:00,75,1965,0.03816793893129771
2019-06-03 00:00:00,2019-06-03 00:15:00,75,1965,0.03816793893129771
2019-06-03 00:15:00,2019-06-03 00:30:00,77,1965,0.03918575063613232
2019-06-03 00:30:00,2019-06-03 00:45:00,64,1965,0.03256997455470738
2019-06-03 00:45:00,2019-06-03 01:00:00,53,1965,0.02697201017811705
2019-06-03 01:00:00,2019-06-03 01:15:00,30,1965,0.015267175572519083
2019-06-03 01:15:00,2019-06-03 01:30:00,27,1965,0.013740458015267175
2019-06-03 01:30:00,2019-06-03 01:45:00,23,1965,0.011704834605597965
2019-06-03 01:45:00,2019-06-03 02:00:00,20,1965,0.010178117048346057
2019-06-03 02:00:00,2019-06-03 02:15:00,15,1965,0.007633587786259542
2019-06-03 02:15:00,2019-06-03 02:30:00,23,1965,0.011704834605597965
2019-06-03 02:30:00,2019-06-03 02:45:00,20,1965,0.010178117048346057
2019-06-03 02:45:00,2019-06-03 03:00:00,16,1965,0.008142493638676845
2019-06-03 03:00:00,2019-06-03 03:15:00,15,1965,0.007633587786259542
2019-06-03 03:15:00,2019-06-03 03:30:00,12,1965,0.0061068702290076335
2019-06-03 03:30:00,2019-06-03 03:45:00,14,1965,0.0071246819338422395
2019-06-03 03:45:00,2019-06-03 04:00:00,15,1965,0.007633587786259542
2019-06-03 04:00:00,2019-06-03 04:15:00,16,1965,0.008142493638676845
2019-06-03 04:15:00,2019-06-03 04:30:00,20,1965,0.010178117048346057
2019-06-03 04:30:00,2019-06-03 04:45:00,21,1965,0.010687022900763359
2019-06-03 04:45:00,2019-06-03 05:00:00,20,1965,0.010178117048346057
2019-06-03 05:00:00,2019-06-03 05:15:00,26,1965,0.013231552162849873
2019-06-03 05:15:00,2019-06-03 05:30:00,24,1965,0.012213740458015267
2019-06-03 05:30:00,2019-06-03 05:45:00,27,1965,0.013740458015267175
2019-06-03 05:45:00,2019-06-03 06:00:00,29,1965,0.014758269720101781
2019-06-03 06:00:00,2019-06-03 06:15:00,37,1965,0.018829516539440202
2019-06-03 06:15:00,2019-06-03 06:30:00,61,1965,0.03104325699745547
2019-06-03 06:30:00,2019-06-03 06:45:00,79,1965,0.04020356234096692
2019-06-03 06:45:00,2019-06-03 07:00:00,99,1965,0.050381679389312976
2019-06-03 07:00:00,2019-06-03 07:15:00,121,1965,0.06157760814249364
2019-06-03 07:15:00,2019-06-03 07:30:00,153,1965,0.07786259541984733
2019-06-03 07:30:00,2019-06-03 07:45:00,170,1965,0.08651399491094147
2019-06-03 07:45:00,2019-06-03 08:00:00,189,1965,0.09618320610687023
2019-06-03 08:00:00,2019-06-03 08:15:00,166,1965,0.08447837150127227
2019-06-03 08:15:00,2019-06-03 08:30:00,153,1965,0.07786259541984733
2019-06-03 08:30:00,2019-06-03 08:45:00,175,1965,0.089058524173028
2019-06-03 08:45:00,2019-06-03 09:00:00,167,1965,0.08498727735368956
2019-06-03 09:00:00,2019-06-03 09:15:00,142,1965,0.07226463104325699
2019-06-03 09:15:00,2019-06-03 09:30:00,131,1965,0.06666666666666667
2019-06-03 09:30:00,2019-06-03 09:45:00,103,1965,0.052417302798982185
2019-06-03 09:45:00,2019-06-03 10:00:00,94,1965,0.04783715012722646
2019-06-03 10:00:00,2019-06-03 10:15:00,82,1965,0.04173027989821883
2019-06-03 10:15:00,2019-06-03 10:30:00,67,1965,0.03409669211195929
2019-06-03 10:30:00,2019-06-03 10:45:00,90,1965,0.04580152671755725
2019-06-03 10:45:00,2019-06-03 11:00:00,124,1965,0.06310432569974554
2019-06-03 11:00:00,2019-06-03 11:15:00,123,1965,0.06259541984732825
2019-06-03 11:15:00,2019-06-03 11:30:00,105,1965,0.05343511450381679
2019-06-03 11:30:00,2019-06-03 11:45:00,112,1965,0.056997455470737916
2019-06-03 11:45:00,2019-06-03 12:00:00,128,1965,0.06513994910941476
2019-06-03 12:00:00,2019-06-03 12:15:00,123,1965,0.06259541984732825
2019-06-03 12:15:00,2019-06-03 12:30:00,120,1965,0.061068702290076333
2019-06-03 12:30:00,2019-06-03 12:45:00,136,1965,0.06921119592875317
2019-06-03 12:45:00,2019-06-03 13:00:00,162,1965,0.08244274809160305
2019-06-03 13:00:00,2019-06-03 13:15:00,165,1965,0.08396946564885496
2019-06-03 13:15:00,2019-06-03 13:30:00,159,1965,0.08091603053435115
2019-06-03 13:30:00,2019-06-03 13:45:00,146,1965,0.0743002544529262
2019-06-03 13:45:00,2019-06-03 14:00:00,152,1965,0.07735368956743002
2019-06-03 14:00:00,2019-06-03 14:15:00,176,1965,0.08956743002544529
2019-06-03 14:15:00,2019-06-03 14:30:00,171,1965,0.08702290076335878
2019-06-03 14:30:00,2019-06-03 14:45:00,200,1965,0.10178117048346055
2019-06-03 14:45:00,2019-06-03 15:00:00,227,1965,0.11552162849872774
2019-06-03 15:00:00,2019-06-03 15:15:00,254,1965,0.1292620865139949
2019-06-03 15:15:00,2019-06-03 15:30:00,248,1965,0.12620865139949108
2019-06-03 15:30:00,2019-06-03 15:45:00,280,1965,0.14249363867684478
2019-06-03 15:45:00,2019-06-03 16:00:00,270,1965,0.13740458015267176
2019-06-03 16:00:00,2019-06-03 16:15:00,333,1965,0.16946564885496182
2019-06-03 16:15:00,2019-06-03 16:30:00,356,1965,0.1811704834605598
2019-06-03 16:30:00,2019-06-03 16:45:00,359,1965,0.1826972010178117
2019-06-03 16:45:00,2019-06-03 17:00:00,341,1965,0.17353689567430025
